tempo,playlist_genre,track_artist,track_id,track_name,track_popularity
96.063,hip-hop,The Notorious B.I.G.,5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,73
94.895,hip-hop,"Dr. Dre, Snoop Dogg",5Tbpp3OLLClPJF8t1DmrFD,"Nuthin' But A ""G"" Thang",76
181.033,hip-hop,Wu-Tang Clan,119c93MHjrDLJTApCVGpvx,C.R.E.A.M. (Cash Rules Everything Around Me),72
102.304,hip-hop,Cypress Hill,1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,70
97.044,hip-hop,Outkast,2vfvGlqCB7oertO5VLE0sz,ATLiens,70
84.099,hip-hop,Nas,0trHOzAhNpGCsGBEu7dOJo,N.Y. State of Mind,70
101.368,hip-hop,"Ice Cube, Das EFX",3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,69
84.115,hip-hop,2Pac,6tDxrq4FxEL2q15y37tXT9,Dear Mama,68
94.828,hip-hop,Mobb Deep,7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,68
104.536,hip-hop,"The Notorious B.I.G., Mase, Diddy",4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,72
96.662,hip-hop,A Tribe Called Quest,3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,68
172.329,hip-hop,2Pac,0XRbYXQUymj9SJkrr8YK5B,Keep Ya Head Up,68
127.361,rock,AC/DC,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,81
112.067,rock,Tears For Fears,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,85
119.25,rock,Journey,77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',72
92.718,rock,TOTO,2374M0fQpWi3dLnB54qaLX,Africa,83
188.386,rock,AC/DC,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,83
148.723,rock,Bruce Springsteen,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,82
122.805,rock,Bon Jovi,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,81
139.13,rock,Bryan Adams,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,80
113.375,rock,The Clash,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,80
113.805,rock,"Queen, David Bowie",2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,79
94.379,rock,Joan Jett & the Blackhearts,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,77
122.431,rock,The Rolling Stones,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,76
129.981,rock,Van Halen,7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,75
84.383,rock,Tom Petty,5tVA6TkbaAH9QMITTQRrNv,Free Fallin',75
117.662,rock,Europe,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,74
106.767,rock,AC/DC,69QHm3pustz01CJRwdo20z,Hells Bells,73
81.909,rock,The Police,44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,73
176.941,rock,Don Henley,4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,73
112.113,rock,David Bowie,7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,72
122.093,rock,Bruce Springsteen,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,72
114.02,rock,Tom Petty,7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,73
84.989,rock,Def Leppard,0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me - Remastered 2017,72
150.036,rock,Bon Jovi,0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,72
141.167,rock,Van Halen,05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,72
126.59,rock,Bryan Adams,2RWFncSWZEhSRRifqiDNVV,Run To You,71
129.885,rock,The Clash,56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,71
159.756,rock,Iron Maiden,4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,71
109.975,rock,Queen,57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,71
127.568,rock,Duran Duran,39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster,71
190.818,rock,The Smiths,1YrnDTqvcnUKxAIeXyaEmU,How Soon Is Now? - 2011 Remaster,71
97.909,rock,Tears For Fears,2gQaQUhDCNGfBVXTvxAmXQ,Shout,71
152.445,rock,Bon Jovi,0X1sqQ652p1sceKM2nJlIJ,Runaway,72
131.707,rock,Journey,1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart) [2023 Remaster],70
117.486,rock,Bruce Springsteen,2Y90nL1ohB4sgYELDs7uNx,Glory Days,70
127.402,rock,Pat Benatar,0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,70
148.366,rock,Danzig,7txxAtOMwLLnQTpKeBL6bp,Mother,69
111.457,rock,Stevie Nicks,7L3b6iaVhDVjfo52Hbvh9Z,Edge of Seventeen - 2016 Remaster,69
119.18,rock,Midnight Oil,1CtAzw53AIXKjAemxy4b1j,Beds Are Burning - Remastered,69
140.309,rock,The Police,5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me,69
125.447,rock,John Mellencamp,67eX1ovaHyVPUinMHeUtIM,Hurts So Good,69
107.01,rock,Def Leppard,2PFIZFcGry0po3ZfRZkzKc,Hysteria,69
142.663,rock,Blondie,7HKxTNVlkHsfMLhigmhC0I,Call Me,69
133.615,rock,Beastie Boys,5NLuC70kZQv8q34QyQa1DP,Fight For Your Right,68
140.176,rock,Poison,43GS3mtezoIFiuIZCLLiDY,Every Rose Has Its Thorn - 2003 Remaster,68
119.96,hip-hop,"GIMS, DYSTINCT",2fFTn0f94EopgZyfSGQuyK,SPIDER,74
134.937,hip-hop,"Central Cee, JRK 19",14DLZ9FaTofhnXBiV38axE,Bolide Noir,70
87.973,hip-hop,"Gazo, Tiakola",6yqwxY8qifBBhyryjZutxk,MAMI WATA,68
105.969,k-pop,NAYEON,0V2passWyAXnON67kfAj7y,ABCD,73
140.053,k-pop,LISA,6vvPecFTmWxDfEJ6cYT1wa,Rockstar,83
120.073,k-pop,aespa,2VdSktBqFfkW7y6q5Ik4Z4,Supernova,72
91.992,k-pop,aespa,5eWcGfUCrVFMoYskyfkEPE,Armageddon,74
170.022,k-pop,"Lee Young Ji, D.O.",1AtFSBJibfaqfiOByQCwZ5,Small girl (feat. D.O.),72
108.038,k-pop,"ZICO, JENNIE",1SS0WlKhJewviwEDZ6dWj0,SPOT!,78
124.994,k-pop,NewJeans,38tXZcL1gZRfbqfOG0VMTH,How Sweet,78
140.041,k-pop,BABYMONSTER,1njlnn8ZKHI77Pe9szIONR,SHEESH,78
101.959,k-pop,BABYMONSTER,7GDgpad2BQVuDUzaxHFakc,LIKE THAT,75
109.945,k-pop,NCT DREAM,5qrFeNSIrwIc0B6Elp16Dl,Smoothie,69
131.016,k-pop,aespa,5XWlyfo0kZ8LF7VSyfS4Ew,Drama,78
157.969,pop,"Lady Gaga, Bruno Mars",2plbrEY59IikOBgBGLjaoe,Die With A Smile,100
149.027,pop,"ROSÉ, Bruno Mars",5vNRhkKd0yEAg8suGBpjeY,APT.,98
104.978,pop,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,97
108.548,pop,Gracie Abrams,7ne4VBA60CxGM75vw0EYad,That’s So True,93
116.034,pop,Jimin,7tI8dRuH2Yc6RuoTjxo4dU,Who,92
146.921,pop,Jin,50zAEIE4B1QqhPjRMK2Xmh,Running Wild,71
94.938,pop,Gigi Perez,2262bWmqomIaJXwCRHr13j,Sailor Song,93
112.964,pop,Sabrina Carpenter,5G2f63n7IPVPPjfNIGih7Q,Taste,93
112.648,pop,"Oscar Maydon, Fuerza Regida",1cOboCuWYI2osTOfolMRS6,Tu Boda,93
148.101,pop,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,93
103.963,pop,Sabrina Carpenter,2HRqTpkrJO5ggZyyK6NPWz,Espresso,88
119.973,pop,"The Weeknd, Playboi Carti",1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),92
116.712,pop,Chappell Roan,0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",94
105.008,pop,"Rauw Alejandro, Bad Bunny",0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,82
150.273,pop,Mariah Carey,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,87
107.732,pop,Wham!,06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,72
105.029,pop,Benson Boone,3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,89
128.027,pop,KAROL G,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,93
184.115,pop,Linkin Park,1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,79
107.015,pop,Sabrina Carpenter,2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,87
115.94,pop,Gracie Abrams,51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",90
174.097,pop,Lord Huron,3hRV0jL3vUpRrcy398teAU,The Night We Met,88
155.865,pop,"Rauw Alejandro, Romeo Santos",1YYfyJ2yCvGFCxwjsIqEK9,Khé?,78
124.053,pop,The Neighbourhood,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,90
67.528,pop,Arctic Monkeys,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,90
159.92,pop,Teddy Swims,17phhZDn6oGtzMe56NuWvj,Lose Control,89
78.558,pop,"Tyler, The Creator, Kali Uchis",7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),90
173.372,pop,Coldplay,3AJwUDP919kvQ9QcozQPxg,Yellow,89
80.09,pop,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",88
134.066,pop,Bruno Mars,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,88
143.994,pop,Bruno Mars,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,89
94.99,pop,Sabrina Carpenter,1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,90
96.063,pop,"Tyler, The Creator, Lola Young",6jbYpRPTEFl1HFKHk1IC0m,Like Him (feat. Lola Young),87
120.001,pop,One Direction,5O2P9iiztwhomNh8xkR9lJ,Night Changes,89
67.086,pop,Brenda Lee,2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,83
84.828,pop,"The Weeknd, JENNIE, Lily-Rose Depp",7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",89
109.021,pop,Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,85
80.969,pop,Shaboozey,5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),84
142.579,pop,The Kid LAROI,1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,88
155.925,pop,The Goo Goo Dolls,6Qyc6fS4DsZjB2mRW9DsQs,Iris,87
105.143,pop,Linkin Park,60a0Rd6pjrkxjPbaKzXjfq,In the End,88
117.025,pop,Hozier,19XpFsce28aByvCC4g89tJ,Too Sweet,84
130.504,pop,Sabrina Carpenter,21B4gaTWnTkuSh77iWEXdS,Juno,87
101.654,pop,Vance Joy,2uXlHCUbq9OMUwx3hrk06o,Riptide,85
127.939,pop,Linkin Park,2HBBM75Xv3o2Mqdyh1NcM0,Heavy Is the Crown,78
109.935,pop,"Tito Double P, Peso Pluma",5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,88
120.208,pop,Tito Double P,6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,89
191.868,pop,Ariana Grande,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,82
119.705,pop,Bobby Helms,7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,80
115.842,pop,Ariana Grande,51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),86
91.911,latin,"Mora, Feid",5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,78
96.057,latin,"Bad Bunny, Feid",7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,84
111.989,latin,"Feid, Rema",36FTXlmbiV2diZdZukzLDm,BUBALU,68
169.934,latin,Bad Bunny,26QApq0cuO9brJigr0C0W4,HACIENDO QUE ME AMAS,71
110.982,latin,Piso 21,6mm3K0yWp6uzfOMuipM9Zh,Tan Bonita,68
110.427,latin,"Marc Seguí, Rauw Alejandro, Pol Granch",4OwhwvKESFtuu06dTgct7i,Tiroteo - Remix,78
130.97,latin,Morat,7M6CFruBrM5x7u0lTMtm6r,Cómo Te Atreves,72
123.031,latin,Sebastian Yatra,0Be7sopyKMv8Y8npsUkax2,Tacones Rojos,68
92.06,latin,Danny Ocean,1UdzJEpgJxtuXAlCOvD4S0,Fuera del mercado,76
79.928,latin,"Bad Bunny, Bomba Estéreo",3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,80
108.02,latin,"Bad Bunny, The Marías",0E0DRHf5PfMeor0ZCwB3oT,Otro Atardecer,75
142.004,latin,Bad Bunny,5kVZxyMY1gfdCLiChsfjn1,Yo No Soy Celoso,70
122.016,latin,Bad Bunny,31i56LZnwE6uSu3exoHjtB,Neverita,75
151.991,latin,Bad Bunny,6VrQTLzzuyGIYjUDe4kAZk,Un Coco,76
103.071,latin,"Bad Bunny, Buscabulla",44XjoNvtwevktFKjvVe1vH,Andrea,74
111.005,latin,KAROL G,7dSZ6zGTQx66c2GF91xCrb,PROVENZA,71
139.929,latin,"Ovy On The Drums, Beéle",0OTtnwUO8natNWSwdZvXVF,Inolvidable,70
130.037,latin,ROSALÍA,5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,71
128.033,latin,"Bizarrap, Quevedo",2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",80
83.97,latin,Kali Uchis,6tDDoYIxWvMLTdKpjFkc1B,telepatía,81
189.978,latin,HUMBE,0v9UztY5A12cJUsWD7PZzS,AMOR DE CINE,71
93.976,latin,"Ñengo Flow, Bad Bunny",54ELExv56KCAB4UP9cOCzC,Gato de Noche,68
83.118,latin,"Grupo Frontera, Bad Bunny",6pD0ufEQq0xdHSsRbg9LBK,un x100to,75
98.224,latin,iñigo quintero,2HafqoJbgXdtjwCOvNEF14,Si No Estás,80
100.09,latin,"Feid, Young Miko",1hZsWUnLbqRw09jLAMQSsb,CLASSY 101,79
93.924,arabic,Polo G,1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,78
135.14,arabic,"Lil Baby, 42 Dugg",6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),70
155.008,arabic,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,81
77.972,arabic,Lil Baby,4Iedi94TIaB2GGb1nMB68v,On Me,70
166.162,arabic,Polo G,40QrLHWdsxyXLAdjJG4Rxs,Chosen 1,68
91.007,arabic,"24kGoldn, iann dior",4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),80
140.042,arabic,"Internet Money, Gunna, Don Toliver, NAV",1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),77
148.038,arabic,"Travis Scott, Playboi Carti",42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),88
112.509,arabic,"Lil Baby, Gunna",78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),79
119.957,arabic,"Lil Baby, Drake",6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,75
140.053,arabic,"Kodak Black, XXXTENTACION",40oKW22ZNNkEdZLJTScaQI,Roll in Peace (feat. XXXTENTACION),71
140.063,arabic,"21 Savage, Metro Boomin",4gmmRb6bZJffOOiww1JGTO,No Heart,68
168.112,arabic,"Polo G, Lil Tjay",6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),74
127.05,arabic,Lil Baby,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,77
75.016,arabic,21 Savage,5eqK0tbzUPo2SoeZsov04s,Bank Account,72
127.956,arabic,Lil Baby,5m0yZ33oOy0yYBtdTXuxQe,Low Down,72
76.984,arabic,"Lil Baby, Gunna",4F6yN5FsFW10Ucx7cLCzBh,Ready (feat. Gunna),69
87.997,arabic,"Metro Boomin, 21 Savage",0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage),73
119.996,arabic,Lil Baby,5BbdKBZO0TH0GhfxUfyhL9,Freestyle,77
84.005,arabic,"NLE Choppa, Roddy Ricch",1Z0cZI0UzNbP9L8MzzGxqf,Walk Em Down (feat. Roddy Ricch),71
120.1,arabic,Lil Tjay,0RLLvYBopDwooCyvnTwgYu,F.N,73
108.003,arabic,"Quality Control, Lil Baby, DaBaby",5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),72
143.943,arabic,Gunna,3OGCNLxpBmTYRxPZg2yDE5,back to the moon,69
130.001,arabic,Gunna,4rXLjWdF2ZZpXCVTfWcshS,fukumean,82
134.039,arabic,"Lil Durk, Morgan Wallen",1fXnu2HzxbDtoyvFPWG3Bw,Stand By Me (feat. Morgan Wallen),68
150.062,arabic,"DJ Khaled, Lil Baby, Lil Durk",1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),70
143.029,arabic,"Lil Durk, Lil Baby, Polo G",6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat (feat. Lil Baby & Polo G),68
163.935,arabic,Juice WRLD,3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,77
79.899,arabic,Juice WRLD,6iaSML1PIYq936g62BDtBq,Robbery,78
141.996,arabic,"Trippie Redd, Juice WRLD",0axBgt9y0GvMCLuRl2xBKG,1400 / 999 Freestyle (feat. Juice WRLD),69
149.972,arabic,Juice WRLD,2U5WueTLIK5WJLD7mvDODv,Wishing Well,76
161.989,arabic,Juice WRLD,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,83
147.946,arabic,Juice WRLD,1fCeXjoRExPP2qwSBh2aST,Black & White,71
104.986,arabic,Asake,5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,70
110.14,arabic,Young Jonn,4KZMoDuxwSYP63bhbnMqe3,Stronger,70
67.813,arabic,"Ayo Maff, Fireboy DML",5Wxkvvb6pLky16pwq4gBI3,Dealer,68
150.097,arabic,"Post Malone, Young Thug",0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),74
144.941,arabic,"Future, Metro Boomin, Travis Scott, Playboi Carti",28drn6tQo95MRvO0jQEo5C,Type Shit,84
119.476,arabic,"Metro Boomin, Travis Scott, Young Thug",5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),82
140.113,arabic,"Central Cee, Lil Baby",7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),81
101.837,arabic,"Asake, Wizkid",13VXuHw3O8Yt7VwRIDqSo4,MMS,72
112.984,arabic,"Asake, Travis Scott",1qxKva4IzWde7m2jLpZvDU,Active,68
113.012,arabic,"Smur Lee, ODUMODUBLVCK, Shallipopi",6XBIOtdSL47qn201KKNCA0,JUJU (feat. Shallipopi),71
87.973,arabic,"Metro Boomin, Future, Don Toliver",2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),82
95.865,arabic,"FOLA, Bnxn",2GSK9VfsKWpVOV6ZzKiMA4,alone - Remix,68
147.989,arabic,Rema,7ySC0IjVS1PMEdsZOvsUK2,OZEBA,68
145.379,arabic,"Bnxn, Rema",771KDfpsOtJPQmocQpMdkR,Fi Kan We Kan,71
93.2,arabic,"Wizkid, Brent Faiyaz",2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),77
139.978,arabic,"Lil Baby, Gunna, Lil Uzi Vert",2bSk87AVkCIIC3Bcligq1z,Life Goes On,72
118.079,arabic,Wizkid,27durTCg4qj3qAbKsSVNX4,Kese (Dance),75
120.001,pop,One Direction,5O2P9iiztwhomNh8xkR9lJ,Night Changes,89
141.981,pop,Adele,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,77
119.964,pop,Miley Cyrus,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,78
119.93,pop,John Legend,3U4isOIWM3VvDubwSI3y7a,All of Me,83
95.0,pop,"P!nk, Nate Ruess",1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),83
122.013,pop,OneRepublic,6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,71
173.799,pop,Sia,1yvMUkIOTeUNtNWlWRgANS,Unstoppable,77
173.372,pop,Coldplay,3AJwUDP919kvQ9QcozQPxg,Yellow,89
159.982,pop,Djo,3qhlB30KknSejmIvZZLjOD,End of Beginning,89
155.925,pop,The Goo Goo Dolls,6Qyc6fS4DsZjB2mRW9DsQs,Iris,87
117.896,pop,Noah Kahan,0mflMxspEfB0VbI1kyLiAv,Stick Season,87
72.795,pop,Bruno Mars,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,87
121.07,pop,One Direction,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,86
122.769,pop,Tom Odell,3JvKfv6T31zO0ini8iNItO,Another Love,86
103.019,pop,"The Chainsmokers, Coldplay",6RUKPb4LETWmmr3iAEQktW,Something Just Like This,86
115.284,pop,"Billie Eilish, Khalid",0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),86
138.992,pop,Sabrina Carpenter,6dgUya35uo964z7GZXM07g,Nonsense,86
95.977,pop,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Shape of You,86
175.212,pop,Zach Bryan,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,85
109.021,pop,Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,85
85.043,pop,James Arthur,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,85
81.001,pop,Miguel,0JXXNGljqupsJaZsgSbMZV,Sure Thing,85
95.05,pop,Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,Perfect,86
146.277,pop,Coldplay,75JFxkI2RXiU7L9VXzMkle,The Scientist,84
75.881,pop,Adele,6VObnIkLVruX4UVyxWhlqm,Skyfall,84
167.997,pop,Imagine Dragons,1zB4vmk8tFRmM9UULNzbLB,Thunder,84
68.534,pop,Taylor Swift,1dGr1c8CrMLDpV6mPbImSI,Lover,84
120.042,pop,Post Malone,21jGcNKet2qwijlDFuPiPb,Circles,83
102.078,pop,Conan Gray,4xqrdfXkTW4T0RauPLv3WA,Heather,83
153.96,pop,Justin Bieber,6I3mqTwhRpn34SLVafSH7G,Ghost,83
120.032,pop,Maroon 5,4gbVRS8gloEluzf0GzDOFc,Maps,83
107.989,pop,Ed Sheeran,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,84
149.789,pop,Shawn Mendes,5jsw9uXEGuKyJzs0boZ1bT,Stitches,82
138.178,pop,Coldplay,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,82
97.994,pop,Luke Combs,1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,82
111.881,pop,Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,81
96.888,pop,Taylor Swift,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,81
77.987,pop,Avril Lavigne,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,81
139.631,pop,Coldplay,6nek1Nin9q48AVZcWs9e9D,Paradise,81
91.05,pop,Maroon 5,4cktbXiXOapiLBMprHFErI,Memories,82
78.998,pop,Ed Sheeran,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,81
79.064,pop,Train,2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),80
110.056,pop,Dua Lipa,1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,80
139.994,pop,OneRepublic,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,79
103.998,pop,P!nk,1jF7IL57ayN4Ity3jQqGu0,Try,79
95.051,pop,Maroon 5,6ECp64rv50XVz93WvxXMGF,This Love,82
119.992,pop,Lukas Graham,5kqIPrATaCc2LqxVWzQGbk,7 Years,79
89.087,pop,Giveon,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,79
116.032,pop,"Elton John, Dua Lipa, PNAU",6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,79
108.038,pop,"Meghan Trainor, John Legend",2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),78
101.19,pop,"Stephen Sanchez, Em Beihold",1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,78
102.0,pop,Maroon 5,4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,80
111.825,pop,Niall Horan,0qvzXomUDJVaUboy2wMfiS,This Town,78
114.481,pop,Paul Russell,0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,78
169.928,pop,"The Kid LAROI, Justin Bieber",5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),78
178.765,pop,"Ariana Grande, Justin Bieber",4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),78
144.905,pop,Bruno Mars,6SKwQghsR8AISlxhcwyA9R,Marry You,78
112.672,pop,Calum Scott,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,78
136.07,pop,Halsey,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,78
119.976,pop,"Marshmello, Jonas Brothers",4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),77
100.012,pop,American Authors,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,77
120.076,pop,Maroon 5,2iuZJX9X9P0GKaE93xcPjk,Sugar,78
107.01,pop,"Zedd, Maren Morris, Grey",09IStsImFySgyp0pIQdqAc,The Middle,76
102.819,pop,Selena Gomez,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,76
114.066,pop,"Mark Ronson, Miley Cyrus",02dRkCEc8Q5ch4TTcnLxOn,Nothing Breaks Like a Heart (feat. Miley Cyrus),76
203.812,pop,Morgan Wallen,59uQI0PADDKeE6UZDTJEe8,Last Night,76
84.876,pop,Lorde,2dLLR6qlu5UJ5gk0dKz0h3,Royals,76
104.036,pop,Leona Lewis,7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,75
94.931,pop,Vanessa Carlton,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,75
119.054,pop,Taylor Swift,6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),75
116.947,pop,"Shawn Mendes, Camila Cabello",0TK2YIli7K1leLovkQiNik,Señorita,75
159.878,pop,Katy Perry,5JLv62qFIS1DR3zGEcApRt,Wide Awake,74
150.96,pop,Jason Mraz,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,74
112.027,pop,The Calling,5QpaGzWp0hwB5faV8dkbAz,Wherever You Will Go,74
129.062,pop,"Gotye, Kimbra",4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,74
92.513,pop,Alicia Keys,4esOae7i4rqTbAu9o5Pxco,Girl on Fire,74
103.375,pop,Amy Winehouse,0DMRKqrpd0QO4RWiEdMib0,You Know I'm No Good,74
126.684,pop,Dean Lewis,3EPXxR3ImUwfayaurPi3cm,Be Alright,74
